Opt. Const. of Ta2O5 vs. nm,,
nm	n	k
547.168518	2.090831	0.0
548.756958	2.09032	0.0
550.345337	2.089814	0.0
551.933777	2.089314	0.0
553.522217	2.088818	0.0
555.110657	2.088328	0.0
556.699036	2.087842	0.0
558.287476	2.087361	0.0
559.875854	2.086884	0.0
561.464233	2.086413	0.0
563.052612	2.085945	0.0
564.640991	2.085483	0.0
566.229309	2.085025	0.0
567.817688	2.084571	0.0
569.406006	2.084121	0.0
570.994324	2.083676	0.0
572.582642	2.083235	0.0
574.170959	2.082798	0.0
575.759216	2.082365	0.0
577.347534	2.081936	0.0
578.935791	2.081511	0.0
580.524048	2.08109	0.0
582.112305	2.080673	0.0
583.700562	2.08026	0.0
585.288757	2.079851	0.0
586.876953	2.079445	0.0
588.465149	2.079043	0.0
590.053345	2.078645	0.0
591.641479	2.07825	0.0
593.229614	2.077859	0.0
594.817749	2.077471	0.0
596.405823	2.077087	0.0
597.993958	2.076706	0.0
599.58197	2.076329	0.0
601.170044	2.075954	0.0
602.758057	2.075584	0.0
604.346069	2.075216	0.0
605.934082	2.074852	0.0
607.522095	2.074491	0.0
609.109985	2.074132	0.0
610.697937	2.073777	0.0
612.285828	2.073426	0.0
613.873718	2.073077	0.0
615.461609	2.072731	0.0
617.049438	2.072388	0.0
618.637268	2.072048	0.0
620.225037	2.071711	0.0
621.812866	2.071376	0.0
623.400574	2.071045	0.0
624.988342	2.070716	0.0
626.57605	2.07039	0.0
628.163696	2.070066	0.0
629.751343	2.069746	0.0
631.338989	2.069428	0.0
632.926575	2.069113	0.0
634.514099	2.0688	0.0
636.101685	2.06849	0.0
637.689148	2.068182	0.0
639.276672	2.067877	0.0
640.864136	2.067574	0.0
642.451538	2.067274	0.0
644.03894	2.066976	0.0
645.626343	2.06668	0.0
647.213623	2.066387	0.0
648.800903	2.066096	0.0
650.388184	2.065808	0.0
651.975464	2.065521	0.0
653.562622	2.065238	0.0
655.14978	2.064956	0.0
656.736938	2.064676	0.0
658.324097	2.064399	0.0
659.911133	2.064124	0.0
661.498169	2.063851	0.0
663.085205	2.06358	0.0
664.67218	2.063311	0.0
666.259094	2.063044	0.0
667.846008	2.062779	0.0
669.432861	2.062516	0.0
671.019653	2.062256	0.0
672.606445	2.061997	0.0
674.193237	2.06174	0.0
675.779907	2.061485	0.0
677.366577	2.061232	0.0
678.953247	2.060981	0.0
680.539856	2.060732	0.0
682.126343	2.060485	0.0
683.712891	2.060239	0.0
685.299377	2.059995	0.0
686.885803	2.059753	0.0
688.472168	2.059513	0.0
690.058533	2.059275	0.0
691.644836	2.059038	0.0
693.231079	2.058803	0.0
694.817322	2.05857	0.0
696.403442	2.058339	0.0
697.989624	2.058109	0.0
699.575684	2.057881	0.0
701.161743	2.057654	0.0
702.747742	2.057429	0.0
704.333679	2.057206	0.0
705.919556	2.056984	0.0
707.505493	2.056764	0.0
709.091248	2.056545	0.0
710.677002	2.056328	0.0
712.262756	2.056112	0.0
713.848389	2.055898	0.0
715.434021	2.055686	0.0
717.019592	2.055475	0.0
718.605103	2.055265	0.0
720.190552	2.055057	0.0
721.776001	2.05485	0.0
723.361389	2.054644	0.0
724.946655	2.05444	0.0
726.531921	2.054238	0.0
728.117126	2.054037	0.0
729.702271	2.053837	0.0
731.287415	2.053638	0.0
732.872437	2.053441	0.0
734.457458	2.053245	0.0
736.042419	2.053051	0.0
737.627319	2.052858	0.0
739.212158	2.052666	0.0
740.796936	2.052475	0.0
742.381653	2.052286	0.0
743.966309	2.052098	0.0
745.550903	2.051911	0.0
747.135498	2.051725	0.0
748.719971	2.051541	0.0
750.304443	2.051357	0.0
751.888794	2.051175	0.0
753.473145	2.050994	0.0
755.057373	2.050815	0.0
756.641602	2.050636	0.0
758.225708	2.050459	0.0
759.809814	2.050282	0.0
761.39386	2.050107	0.0
762.977783	2.049933	0.0
764.561646	2.049761	0.0
766.145508	2.049589	0.0
767.729309	2.049418	0.0
769.313049	2.049248	0.0
770.896667	2.04908	0.0
772.480225	2.048912	0.0
774.063782	2.048746	0.0
775.647217	2.04858	0.0
777.230591	2.048416	0.0
778.813904	2.048252	0.0
780.397156	2.04809	0.0
781.980347	2.047929	0.0
783.563538	2.047768	0.0
785.146606	2.047609	0.0
786.729553	2.04745	0.0
788.3125	2.047293	0.0
789.895325	2.047136	0.0
791.478149	2.046981	0.0
793.060852	2.046826	0.0
794.643433	2.046673	0.0
796.226074	2.04652	0.0
797.808533	2.046368	0.0
799.390991	2.046217	0.0
800.973328	2.046067	0.0
802.555664	2.045918	0.0
804.137817	2.045769	0.0
805.720032	2.045622	0.0
807.302124	2.045475	0.0
808.884094	2.04533	0.0
810.466003	2.045185	0.0
812.047852	2.045041	0.0
813.629639	2.044898	0.0
815.211304	2.044755	0.0
816.792969	2.044614	0.0
818.374512	2.044473	0.0
819.955933	2.044333	0.0
821.537415	2.044194	0.0
823.118774	2.044056	0.0
824.700012	2.043919	0.0
826.281128	2.043782	0.0
827.862183	2.043646	0.0
829.443237	2.043511	0.0
831.024109	2.043376	0.0
832.60498	2.043243	0.0
834.18573	2.04311	0.0
835.766418	2.042978	0.0
837.347046	2.042846	0.0
838.927612	2.042716	0.0
840.507996	2.042586	0.0
842.088379	2.042456	0.0
843.66864	2.042328	0.0
845.24884	2.0422	0.0
846.828979	2.042073	0.0
848.408997	2.041947	0.0
849.988953	2.041821	0.0
851.568848	2.041696	0.0
853.148621	2.041572	0.0
854.728333	2.041448	0.0
856.307922	2.041325	0.0
857.88739	2.041203	0.0
859.466797	2.041081	0.0
861.046204	2.04096	0.0
862.625488	2.040839	0.0
864.20459	2.04072	0.0
865.783691	2.040601	0.0
867.362671	2.040482	0.0
868.941589	2.040364	0.0
870.520386	2.040247	0.0
872.099121	2.04013	0.0
873.677734	2.040014	0.0
875.256226	2.039899	0.0
876.834778	2.039784	0.0
878.413086	2.03967	0.0
879.991394	2.039556	0.0
881.569519	2.039443	0.0
883.147644	2.039331	0.0
884.725586	2.039219	0.0
886.303528	2.039108	0.0
887.881348	2.038997	0.0
889.458984	2.038887	0.0
891.036621	2.038777	0.0
892.614136	2.038668	0.0
894.191589	2.03856	0.0
895.76886	2.038452	0.0
897.346069	2.038344	0.0
898.923218	2.038237	0.0
900.500305	2.038131	0.0
902.077271	2.038025	0.0
903.653992	2.03792	0.0
905.230774	2.037815	0.0
906.807434	2.037711	0.0
908.383972	2.037607	0.0
909.960327	2.037504	0.0
911.536743	2.037401	0.0
913.112976	2.037299	0.0
914.689087	2.037197	0.0
916.265137	2.037096	0.0
917.841003	2.036996	0.0
919.41687	2.036895	0.0
920.992554	2.036796	0.0
922.568237	2.036696	0.0
924.143738	2.036597	0.0
925.719116	2.036499	0.0
927.294556	2.036401	0.0
928.869751	2.036304	0.0
930.444824	2.036207	0.0
932.019836	2.036111	0.0
933.594604	2.036015	0.0
935.169434	2.035919	0.0
936.744141	2.035824	0.0
938.318726	2.035729	0.0
939.893188	2.035635	0.0
941.467468	2.035541	0.0
943.041809	2.035448	0.0
944.615906	2.035355	0.0
946.189941	2.035263	0.0
947.763855	2.035171	0.0
949.337585	2.035079	0.0
950.911316	2.034988	0.0
952.484985	2.034897	0.0
954.058411	2.034806	0.0
955.631714	2.034716	0.0
957.204956	2.034627	0.0
958.778137	2.034538	0.0
960.351196	2.034449	0.0
961.924011	2.034361	0.0
963.496887	2.034273	0.0
965.069519	2.034185	0.0
966.64209	2.034098	0.0
968.214539	2.034011	0.0
969.786926	2.033925	0.0
971.35907	2.033839	0.0
972.931274	2.033753	0.0
974.503235	2.033668	0.0
