Opt. Const. of AlPcCl vs. nm,,
nm	n	k
911.536743	2.822051	-0.0
913.112976	2.816574	0.0
914.689087	2.811202	0.0
916.265137	2.805931	0.0
917.841003	2.800758	0.0
919.41687	2.795679	0.0
920.992554	2.790693	-0.0
922.568237	2.785795	0.0
924.143738	2.780984	-0.0
925.719116	2.776257	0.0
927.294556	2.771611	0.0
928.869751	2.767045	0.0
930.444824	2.762554	-0.0
932.019836	2.758139	-0.0
933.594604	2.753796	-0.0
935.169434	2.749523	0.0
936.744141	2.745319	0.0
938.318726	2.741181	0.0
939.893188	2.737108	-0.0
941.467468	2.733099	-0.0
943.041809	2.72915	0.0
944.615906	2.725262	-0.0
946.189941	2.721432	0.0
947.763855	2.717658	0.0
949.337585	2.71394	0.0
950.911316	2.710275	0.0
952.484985	2.706663	0.0
954.058411	2.703102	1e-06
955.631714	2.699591	1e-06
957.204956	2.696129	3e-06
958.778137	2.692714	4e-06
960.351196	2.689345	7e-06
961.924011	2.686022	1e-05
963.496887	2.682743	1.4e-05
965.069519	2.679508	1.9e-05
966.64209	2.676315	2.6e-05
968.214539	2.673164	3.3e-05
969.786926	2.670055	4.2e-05
971.35907	2.666986	5.2e-05
972.931274	2.663956	6.3e-05
974.503235	2.660967	7.6e-05
976.075073	2.658016	9e-05
977.64679	2.655104	0.000104
979.218445	2.652229	0.000118
980.789917	2.649391	0.000133
982.361328	2.64659	0.000147
983.932617	2.643824	0.00016
985.503784	2.641092	0.000173
987.074829	2.638395	0.000184
988.645691	2.63573	0.000194
990.216492	2.633098	0.000202
991.787231	2.630497	0.000208
993.357727	2.627927	0.000212
994.928223	2.625386	0.000214
996.498413	2.622873	0.000213
998.068665	2.620388	0.000209
999.638794	2.617929	0.000203
1012.848328	2.598182	0.000105
1016.217773	2.593392	7.7e-05
1019.587708	2.588694	5.3e-05
1022.958313	2.584087	3.5e-05
1026.329468	2.579568	2.1e-05
1029.701294	2.575137	1.2e-05
1033.073608	2.570789	5e-06
1036.446533	2.566522	2e-06
1039.82019	2.562331	0.0
1043.194336	2.558214	0.0
1046.569092	2.554163	0.0
1049.944458	2.550174	3e-06
1053.320435	2.54624	1.3e-05
1056.697021	2.54236	3.6e-05
1060.074097	2.538532	7.8e-05
1063.451904	2.534759	0.000142
1066.8302	2.531041	0.000235
1070.209106	2.527383	0.00036
1073.588623	2.523793	0.000522
1076.96875	2.520283	0.00072
1080.349487	2.516864	0.000941
1083.730835	2.513535	0.001177
