Opt. Const. of TPTAS-T vs. nm		
nm	n	k
384.75	2.0379905	0.59209187
385.0	2.0384474	0.596753
385.25	2.0391347	0.60150382
385.5	2.0398221	0.60625464
385.75	2.0405095	0.61100546
386.0	2.0411968	0.61575627
386.25	2.042124	0.6205736
386.5	2.0430511	0.62539092
386.75	2.0439783	0.63020824
387.0	2.0449054	0.63502556
387.25	2.0460759	0.63988353
387.5	2.0472463	0.64474151
387.75	2.0484168	0.64959948
388.0	2.0495872	0.65445745
388.25	2.0509973	0.65933174
388.5	2.0524073	0.66420603
388.75	2.0538173	0.66908032
389.0	2.0552273	0.67395461
389.25	2.0568694	0.67882349
389.5	2.0585116	0.68369237
389.75	2.0601538	0.68856125
390.0	2.0617959	0.69343013
390.25	2.0636498	0.69827585
390.5	2.0655037	0.70312157
390.75	2.0673576	0.7079673
391.0	2.0692115	0.71281302
391.25	2.0712581	0.71763627
391.5	2.0733048	0.72245952
391.75	2.0753514	0.72728278
392.0	2.0773981	0.73210603
392.25	2.0796297	0.73691434
392.5	2.0818614	0.74172264
392.75	2.084093	0.74653095
393.0	2.0863247	0.75133926
393.25	2.0887392	0.75613797
393.5	2.0911537	0.76093668
393.75	2.0935683	0.76573539
394.0	2.0959828	0.7705341
394.25	2.0985826	0.77532859
394.5	2.1011825	0.78012308
394.75	2.1037823	0.78491758
395.0	2.1063821	0.78971207
395.25	2.1091729	0.79450753
395.5	2.1119637	0.799303
395.75	2.1147546	0.80409846
396.0	2.1175454	0.80889392
396.25	2.120537	0.8136933
396.5	2.1235286	0.81849268
396.75	2.1265202	0.82329206
397.0	2.1295118	0.82809144
397.25	2.1327161	0.83289649
397.5	2.1359204	0.83770153
397.75	2.1391247	0.84250657
398.0	2.142329	0.84731162
398.25	2.1457597	0.85212365
398.5	2.1491904	0.85693568
398.75	2.1526212	0.86174771
399.0	2.1560519	0.86655974
399.25	2.1597285	0.87138051
399.5	2.1634052	0.87620127
399.75	2.1670818	0.88102204
400.0	2.1707585	0.8858428
400.25	2.1747143	0.89067356
400.5	2.1786702	0.89550433
400.75	2.182626	0.90033509
401.0	2.1865819	0.90516585
401.25	2.1908745	0.90998526
401.5	2.1951671	0.91480467
401.75	2.1994597	0.91962408
402.0	2.2037523	0.92444348
402.25	2.2084169	0.92918326
402.5	2.2130816	0.93392304
402.75	2.2177463	0.93866281
403.0	2.2224109	0.94340259
403.25	2.2274521	0.94799036
403.5	2.2324933	0.95257813
403.75	2.2375345	0.9571659
404.0	2.2425756	0.96175367
404.25	2.247973	0.9661219
404.5	2.2533704	0.97049013
404.75	2.2587678	0.97485836
405.0	2.2641652	0.97922659
405.25	2.2698777	0.98330711
405.5	2.2755903	0.98738763
405.75	2.2813029	0.99146815
406.0	2.2870154	0.99554867
406.25	2.2929662	0.99928014
406.5	2.2989169	1.0030116
406.75	2.3048677	1.0067431
407.0	2.3108184	1.0104746
407.25	2.3168906	1.0138658
407.5	2.3229628	1.017257
407.75	2.3290349	1.0206482
408.0	2.3351071	1.0240394
408.25	2.341237	1.0271503
408.5	2.3473669	1.0302612
408.75	2.3534968	1.0333721
409.0	2.3596268	1.036483
409.25	2.3657867	1.0393746
409.5	2.3719467	1.0422661
409.75	2.3781067	1.0451577
410.0	2.3842666	1.0480492
410.25	2.3904508	1.0507802
410.5	2.3966351	1.0535112
410.75	2.4028193	1.0562422
411.0	2.4090035	1.0589732
411.25	2.4152291	1.0616021
411.5	2.4214547	1.064231
411.75	2.4276803	1.0668599
412.0	2.4339058	1.0694888
412.25	2.4402202	1.0720638
412.5	2.4465345	1.0746388
412.75	2.4528489	1.0772139
413.0	2.4591632	1.0797889
413.25	2.4656357	1.0823109
413.5	2.4721081	1.0848328
413.75	2.4785806	1.0873547
414.0	2.4850531	1.0898767
414.25	2.4917213	1.0923197
414.5	2.4983895	1.0947628
414.75	2.5050577	1.0972059
415.0	2.5117259	1.099649
415.25	2.5186114	1.1019892
415.5	2.5254968	1.1043294
415.75	2.5323823	1.1066696
416.0	2.5392678	1.1090099
416.25	2.5463858	1.1112223
416.5	2.5535039	1.1134347
416.75	2.5606219	1.1156471
417.0	2.56774	1.1178595
417.25	2.5750991	1.1199212
417.5	2.5824581	1.1219829
417.75	2.5898172	1.1240447
418.0	2.5971763	1.1261064
418.25	2.6047755	1.1279972
418.5	2.6123748	1.1298881
418.75	2.619974	1.1317789
419.0	2.6275733	1.1336697
419.25	2.6354057	1.1353895
419.5	2.6432382	1.1371093
419.75	2.6510707	1.1388291
420.0	2.6589031	1.1405489
420.25	2.6669837	1.1421072
420.5	2.6750643	1.1436655
420.75	2.6831449	1.1452238
421.0	2.6912255	1.146782
421.25	2.6995799	1.1481879
421.5	2.7079343	1.1495938
421.75	2.7162886	1.1509997
422.0	2.724643	1.1524056
422.25	2.7333153	1.1536674
422.5	2.7419876	1.1549292
422.75	2.7506599	1.1561909
423.0	2.7593322	1.1574527
423.25	2.7683911	1.1585797
423.5	2.77745	1.1597068
423.75	2.7865089	1.1608338
424.0	2.7955678	1.1619608
424.25	2.8051416	1.1629548
424.5	2.8147155	1.1639488
424.75	2.8242894	1.1649428
425.0	2.8338633	1.1659368
425.25	2.8441516	1.1666645
