Opt. Const. of PFO158 vs. nm,,,,
nm	"n	 Ordinary"	"k	 Ordinary"	"n	 Extra-ordinary"	"k	 Extra-ordinary"
468.899994	1.807294	0	1.604591	0
469.200012	1.806407	0	1.604341	0
469.5	1.80553	0	1.604093	0
469.799988	1.804654	0	1.603846	0
470.100006	1.803787	0	1.603601	0
470.399994	1.80294	0	1.60336	0
470.700012	1.802093	0	1.60312	0
471	1.801245	0	1.60288	0
471.299988	1.800426	0	1.602647	0
471.600006	1.799607	0	1.602414	0
471.899994	1.798787	0	1.602181	0
472.200012	1.797985	0	1.601952	0
472.5	1.797192	0	1.601726	0
472.799988	1.796398	0	1.601499	0
473.100006	1.795613	0	1.601275	0
473.399994	1.794844	0	1.601055	0
473.700012	1.794075	0	1.600834	0
474	1.793306	0	1.600614	0
474.299988	1.792561	0	1.6004	0
474.600006	1.791815	0	1.600186	0
474.899994	1.791069	0	1.599972	0
475.200012	1.790338	0	1.599762	0
475.5	1.789615	0	1.599553	0
475.799988	1.788891	0	1.599345	0
476.100006	1.788174	0	1.599138	0
476.399994	1.787472	0	1.598936	0
476.700012	1.786769	0	1.598733	0
477	1.786066	0	1.59853	0
477.299988	1.785383	0	1.598332	0
477.600006	1.7847	0	1.598134	0
477.899994	1.784017	0	1.597937	0
478.200012	1.783347	0	1.597742	0
478.5	1.782683	0	1.597549	0
478.799988	1.782018	0	1.597357	0
479.100006	1.78136	0	1.597166	0
479.399994	1.780714	0	1.596978	0
479.700012	1.780068	0	1.59679	0
480	1.779422	0	1.596601	0
480.299988	1.778793	0	1.596418	0
480.600006	1.778164	0	1.596235	0
480.899994	1.777535	0	1.596051	0
481.200012	1.776917	0	1.595871	0
481.5	1.776304	0	1.595692	0
481.799988	1.775692	0	1.595512	0
482.100006	1.775084	0	1.595335	0
482.399994	1.774487	0	1.59516	0
482.700012	1.77389	0	1.594985	0
483	1.773293	0	1.59481	0
483.299988	1.772711	0	1.594639	0
483.600006	1.772129	0	1.594468	0
483.899994	1.771547	0	1.594297	0
484.200012	1.770975	0	1.594129	0
484.5	1.770407	0	1.593961	0
484.799988	1.769839	0	1.593794	0
485.100006	1.769276	0	1.593629	0
485.399994	1.768722	0	1.593465	0
485.700012	1.768168	0	1.593302	0
486	1.767614	0	1.593138	0
486.299988	1.767074	0	1.592978	0
486.600006	1.766533	0	1.592819	0
486.899994	1.765992	0	1.592659	0
487.200012	1.76546	0	1.592501	0
487.5	1.764932	0	1.592345	0
487.799988	1.764404	0	1.592188	0
488.100006	1.76388	0	1.592033	0
488.399994	1.763364	0	1.59188	0
488.700012	1.762848	0	1.591727	0
489	1.762332	0	1.591574	0
489.299988	1.761828	0	1.591424	0
489.600006	1.761323	0	1.591274	0
489.899994	1.760819	0	1.591124	0
490.200012	1.760322	0	1.590976	0
490.5	1.75983	0	1.590829	0
490.799988	1.759336	0	1.590682	0
491.100006	1.758847	0	1.590536	0
491.399994	1.758365	0	1.590392	0
491.700012	1.757883	0	1.590248	0
492	1.757401	0	1.590104	0
492.299988	1.756929	0	1.589963	0
492.600006	1.756457	0	1.589822	0
492.899994	1.755985	0	1.589681	0
493.200012	1.755521	0	1.589542	0
493.5	1.755059	0	1.589403	0
493.799988	1.754597	0	1.589265	0
494.100006	1.754139	0	1.589128	0
494.399994	1.753687	0	1.588992	0
494.700012	1.753235	0	1.588856	0
495	1.752783	0	1.588721	0
495.299988	1.752341	0	1.588588	0
495.600006	1.751898	0	1.588454	0
495.899994	1.751456	0	1.588321	0
496.200012	1.751019	0	1.58819	0
496.5	1.750586	0	1.588059	0
496.799988	1.750152	0	1.587929	0
497.100006	1.749722	0	1.587799	0
497.399994	1.749297	0	1.587671	0
497.700012	1.748872	0	1.587543	0
498	1.748447	0	1.587415	0
498.299988	1.748031	0	1.587289	0
498.600006	1.747615	0	1.587163	0
498.899994	1.747199	0	1.587037	0
499.200012	1.746788	0	1.586913	0
499.5	1.74638	0	1.586789	0
499.799988	1.745972	0	1.586666	0
