Opt. Const. of SiO2 vs. nm,,
nm,n,k
582.112305,1.45716,0.000854
583.700562,1.457092,0.000849
585.288757,1.457025,0.000844
586.876953,1.456958,0.00084
588.465149,1.456892,0.000835
590.053345,1.456827,0.000831
591.641479,1.456762,0.000827
593.229614,1.456697,0.000822
594.817749,1.456633,0.000818
596.405823,1.45657,0.000814
597.993958,1.456507,0.000809
599.58197,1.456444,0.000805
601.170044,1.456382,0.000801
602.758057,1.456321,0.000797
604.346069,1.456259,0.000793
605.934082,1.456199,0.000789
607.522095,1.456139,0.000785
609.109985,1.456079,0.000781
610.697937,1.45602,0.000777
612.285828,1.455961,0.000773
613.873718,1.455903,0.000769
615.461609,1.455846,0.000766
617.049438,1.455788,0.000762
618.637268,1.455731,0.000758
620.225037,1.455675,0.000755
621.812866,1.455619,0.000751
623.400574,1.455563,0.000747
624.988342,1.455508,0.000744
626.57605,1.455453,0.00074
628.163696,1.455399,0.000737
629.751343,1.455345,0.000733
631.338989,1.455292,0.00073
632.926575,1.455239,0.000727
634.514099,1.455186,0.000723
636.101685,1.455134,0.00072
637.689148,1.455082,0.000717
639.276672,1.45503,0.000713
640.864136,1.454979,0.00071
642.451538,1.454928,0.000707
644.03894,1.454878,0.000704
645.626343,1.454828,0.000701
647.213623,1.454778,0.000698
648.800903,1.454729,0.000695
650.388184,1.45468,0.000691
651.975464,1.454631,0.000688
653.562622,1.454583,0.000685
655.14978,1.454535,0.000682
656.736938,1.454488,0.00068
658.324097,1.454441,0.000677
659.911133,1.454394,0.000674
661.498169,1.454347,0.000671
663.085205,1.454301,0.000668
664.67218,1.454255,0.000665
666.259094,1.45421,0.000662
667.846008,1.454165,0.00066
669.432861,1.45412,0.000657
671.019653,1.454075,0.000654
672.606445,1.454031,0.000652
674.193237,1.453987,0.000649
675.779907,1.453944,0.000646
677.366577,1.4539,0.000644
678.953247,1.453857,0.000641
680.539856,1.453815,0.000639
682.126343,1.453772,0.000636
683.712891,1.45373,0.000633
685.299377,1.453688,0.000631
686.885803,1.453647,0.000628
688.472168,1.453606,0.000626
690.058533,1.453565,0.000624
691.644836,1.453524,0.000621
693.231079,1.453484,0.000619
694.817322,1.453444,0.000616
696.403442,1.453404,0.000614
697.989624,1.453364,0.000612
699.575684,1.453325,0.000609
701.161743,1.453286,0.000607
702.747742,1.453247,0.000605
704.333679,1.453209,0.000603
705.919556,1.453171,0.0006
707.505493,1.453133,0.000598
709.091248,1.453095,0.000596
710.677002,1.453058,0.000594
712.262756,1.45302,0.000591
713.848389,1.452983,0.000589
715.434021,1.452947,0.000587
717.019592,1.45291,0.000585
718.605103,1.452874,0.000583
720.190552,1.452838,0.000581
721.776001,1.452802,0.000579
723.361389,1.452767,0.000577
724.946655,1.452731,0.000575
726.531921,1.452696,0.000573
728.117126,1.452662,0.000571
729.702271,1.452627,0.000569
731.287415,1.452593,0.000567
732.872437,1.452559,0.000565
734.457458,1.452525,0.000563
736.042419,1.452491,0.000561
737.627319,1.452457,0.000559
739.212158,1.452424,0.000557
740.796936,1.452391,0.000555
742.381653,1.452358,0.000553
743.966309,1.452326,0.000552
